# Information about metabolites deregulated. Metabolite identification was done with Pathos (using the m/z value) or and KEGGREST (using the chemical formula estimated with an in house MATLAB script). ""Metabolite identification"", ""Search engine"" and ""KEGG db identifier"" columns were left empty when neither chemical formula nor m/z were found in the database. Columns starting with ""Mlp"" indicate the fold change of the metabolite in the transgenic line expressing the corresponding CE.																		
m/z	Molecular formula	Metabolite identification	Search engine	KEGG db identifier	Mlp102036	Mlp106078	Mlp123227	Mlp123531	Mlp124256	Mlp124266	Mlp124357	Mlp124466	Mlp124497	Mlp124499	Mlp124518	Mlp37347	Mlp72983	Mlp123218
629.302607	C27H50O16				-2.390484012	-2.390484012	-2.390484012	-2.390484012	0	-2.390484012	-2.390484012	-2.390484012	-2.390484012	-2.390484012	-2.390484012	-2.390484012	0	-2.390484012
631.126434	C24H28N2O18				0	0	0	0	0	0	0	0	-7.738713287	0	0	0	0	0
631.193332	C33H32N2O11				-2.058658598	-2.058658598	0	0	0	-2.058658598	0	-2.058658598	-2.058658598	0	-2.058658598	-2.058658598	-2.058658598	-2.058658598
631.229717	C34H36N2O10				0	0	0	0	0	0	0	0	0	0	2.063829545	2.012348991	0	0
632.20435	C23H39NO19				2.704345702	0	0	0	0	0	0	0	0	0	0	0	0	0
632.286504	C36H43NO9				2.354357082	0	0	0	0	0	0	0	0	0	0	0	0	0
632.307633	C33H47NO11				0	0	0	0	0	0	0	0	2.454519591	0	0	0	0	0
633.146107	C29H30O16				-2.867022194	-2.571297167	-2.427524693	-2.058264787	0	0	0	0	-2.351580075	-2.652003429	0	0	0	-2.465513842
633.245368	C34H38N2O10				0	0	-2.206262308	0	0	0	0	0	0	0	0	0	0	0
634.104971	C27H25NO17				0	0	2.295906048	0	0	0	0	0	0	0	0	0	0	0
635.115476	C30H24N2O14				0	2.270511995	3.45268805	0	0	3.273126621	0	0	0	2.143983296	2.048217423	0	0	0
635.16763	C22H36O21				3.098895607	0	0	0	0	0	0	0	0	0	0	0	0	0
635.270913	C32H44O13				0	0	0	0	0	0	2.132727021	0	0	0	2.44191183	0	0	0
635.297403	C35H44N2O9				0	0	0	0	0	0	0	0	0	0	0	3.238603623	0	0
637.234922	C27H42O17	Kanokoside C	KEGGREST	C17430	-2.280227231	0	-2.280227231	0	0	-2.280227231	0	0	0	0	0	-2.280227231	0	0
639.156672	C28H32O17				-2.32992949	0	0	0	0	0	0	0	-2.013196328	-2.480586346	0	0	0	0
639.167905	C27H32N2O16				0	0	2.377685628	0	0	0	0	0	0	0	0	0	0	0
640.151921	C27H31NO17				-3.123101536	0	0	0	0	0	0	0	0	0	0	0	-2.38358576	0
641.063165	C25H22O20				3.182723486	0	0	2.634742569	0	3.309241978	3.364167222	0	2.429323421	0	0	0	0	2.112589373
641.250453	C36H38N2O9	Cannabisin E	KEGGREST	C17909	0	0	0	2.779468376	0	0	0	2.778823177	0	0	0	0	3.268659504	0
641.266222	C27H46O17				2.138863035	0	0	2.179902298	0	2.760307696	2.029106805	0	0	0	0	0	2.059353906	0
642.152314	C23H33NO20				-2.493140641	-2.493140641	-2.493140641	0	0	-2.493140641	-2.493140641	0	-2.493140641	-2.493140641	-2.493140641	-2.493140641	0	-2.493140641
642.349498	C32H53NO12				3.363778534	0	3.346300627	0	0	0	0	0	2.82998176	2.042152665	0	0	0	0
643.266103	C36H40N2O9				3.734704289	2.669710158	0	3.473616009	2.932004094	2.770788732	3.240552928	3.062196448	0	2.847629744	0	0	3.357642756	0
644.162091	C30H31NO15				-3.160858159	0	-7.065858927	0	0	-7.813902522	-4.92821898	-2.025549793	0	-5.249290609	-3.421235042	0	-4.036619097	0
644.277121	C26H47NO17				0	0	0	0	0	0	0	0	2.288371901	0	0	0	0	0
644.292377	C30H47NO14				2.4469168	0	2.346966731	0	0	0	2.008465122	0	0	2.198157546	2.551578598	0	0	0
645.142084	C25H30N2O18				0	0	0	0	0	0	0	0	0	0	2.394685207	0	0	0
645.146107	C30H30O16				0	0	0	0	0	0	0	0	2.501439562	0	0	0	0	0
645.163214	C22H34N2O20				0	0	0	2.224757721	0	0	0	0	0	0	0	0	0	0
645.172597	C33H30N2O12				0	0	0	0	0	0	0	0	0	0	0	0	2.470975661	0
645.208982	C34H34N2O11				-2.079106098	0	-2.079106098	0	0	-2.079106098	0	0	0	-2.079106098	-2.079106098	0	0	0
645.235984	C24H42N2O18				2.417409127	0	0	2.003984424	0	0	0	0	0	0	0	0	0	0
645.324011	C30H50N2O13				0	0	0	0	0	0	0	0	0	0	0	0	0	2.152824213
646.147229	C22H33NO21				0	0	3.973141882	0	2.038212726	4.031344371	0	0	0	0	0	0	0	0
646.192998	C34H33NO12				0	0	0	0	0	0	-2.190136431	0	0	0	0	0	0	0
646.308027	C30H49NO14				3.210683614	0	2.402399417	0	0	0	0	0	2.483801468	2.785850111	2.639277745	0	0	3.585020752
647.270913	C33H44O13				-2.13162473	0	0	0	0	-2.13162473	-2.13162473	0	0	0	0	-2.13162473	0	0
648.229777	C31H39NO14				2.772538407	0	2.372937851	0	0	0	0	0	2.071682725	0	2.049137657	0	0	0
648.360062	C31H55NO13				3.189994788	0	2.562171815	0	0	0	0	0	2.146928173	2.174333885	2.602643664	0	0	2.237131952
649.344078	C31H54O14				0	0	0	2.344695755	0	0	0	0	0	0	0	0	0	0
649.349438	C37H50N2O8				0	0	-4.472973206	0	0	0	0	0	0	-2.102833898	0	0	0	-3.423257193
650.245427	C31H41NO14				3.749653805	0	2.415438019	2.212315168	0	0	0	0	2.207960875	2.46746359	2.593163274	2.155502506	0	2.652522798
651.110391	C30H24N2O15				0	0	2.843044808	0	0	2.380431615	0	0	0	0	0	0	0	0
655.109328	C34H24O14				2.452890948	0	3.203861755	0	0	0	0	0	0	2.043096512	2.462071305	0	0	0
656.146835	C27H31NO18				-4.571464304	0	0	-2.179612265	0	0	-2.143161096	0	0	0	0	0	-2.916928901	0
656.328762	C32H51NO13				3.263759217	0	3.168575723	0	0	0	0	0	3.033698155	2.724389341	3.86626265	2.789088817	0	3.77383114
657.15198	C24H34O21				0	0	2.82854883	0	0	0	0	0	0	2.754858496	0	0	0	0
657.333907	C29H54O16				0	0	0	0	0	0	0	0	2.2400981	0	0	0	0	0
658.162485	C27H33NO18				0	0	3.820334425	0	0	0	0	0	0	3.665589187	3.572979589	0	0	0
659.157734	C26H32N2O18				0	0	3.191796175	0	0	0	0	0	0	2.973158975	2.897855059	0	0	0
659.215249	C24H40N2O19				3.217103781	0	0	2.121119774	0	0	0	0	0	0	0	0	0	0
659.236378	C21H44N2O21				0	0	0	0	0	2.054777953	0	0	0	0	0	0	0	0
659.282147	C33H44N2O12				0	0	0	-2.04700559	0	-2.04700559	0	-2.04700559	0	0	-2.04700559	0	0	0
660.193391	C31H35NO15				-2.393972976	0	-3.034563749	0	0	-3.034563749	0	0	0	0	0	0	0	0
661.198536	C28H38O18				-2.575429706	0	-5.607921782	0	0	-5.018495739	-3.408341573	0	-2.438271322	-3.686949678	-3.43684746	0	0	0
661.230899	C24H42N2O19				3.758832732	0	0	2.768021532	0	0	0	2.136700413	0	2.231311187	0	0	2.306400407	0
661.276668	C36H42N2O10				0	0	0	0	0	0	0	0	0	3.56460895	0	0	0	0
662.172656	C30H33NO16				0	0	-2.450725953	0	0	0	0	0	0	-2.450725953	0	0	0	0
662.209042	C31H37NO15				3.169092689	0	2.732139073	0	0	0	0	0	2.308684719	2.27599748	2.441857104	0	0	2.26173617
662.302941	C30H49NO15				2.229529964	0	2.285330187	0	0	0	0	0	0	2.187042679	2.135115149	0	0	0
663.120286	C29H28O18				-2.595230663	0	-3.343729235	0	0	-3.244087428	-2.954037321	0	-3.508325409	-4.070434905	-3.438623772	-2.233096365	0	0
663.214186	C28H40O18				-2.082164997	0	-3.136045016	0	0	-3.062339914	-2.057358936	0	-2.352928807	-2.944350199	-2.78146527	0	0	0
663.235315	C25H44O20				0	0	0	-2.157528024	0	-2.157528024	-2.157528024	0	0	0	0	0	0	0
664.318591	C30H51NO15				4.193234451	2.229567073	3.754523491	0	0	2.476979745	2.532112396	0	3.118176387	3.387371628	3.761892806	0	0	3.687365467
665.323224	C40H46N2O7				2.26350349	0	0	0	0	0	0	0	0	0	0	0	0	0
667.297128	C33H48O14				-2.193707637	0	-4.289902026	0	0	-3.754224718	-3.032480345	0	-2.46200986	-3.823945787	-4.289902026	0	0	0
669.312778	C33H50O14				0	0	-2.497324569	0	0	-2.497324569	-2.497324569	0	-2.027873249	-2.497324569	-2.497324569	0	0	0
673.08938	C26H26O21				0	2.549045983	3.305452441	0	0	2.926203766	0	0	0	2.231495836	2.689891023	0	0	0
673.307693	C32H50O15				-2.110055187	0	0	0	0	0	0	0	0	0	0	0	0	0
674.172656	C31H33NO16				-5.709376845	0	-5.709376845	0	0	-5.709376845	-5.709376845	-3.223957163	-2.528709347	-5.709376845	-5.709376845	-2.479652332	-4.429124327	0
675.13152	C29H28N2O17				0	0	0	2.435160019	0	0	0	0	0	0	0	0	0	0
675.177801	C28H36O19				-2.165539528	0	-2.165539528	0	-2.165539528	-2.165539528	-2.165539528	0	-2.165539528	-2.165539528	-2.165539528	-2.165539528	0	-2.165539528
675.214186	C29H40O18				-4.093825756	-4.093825756	-4.093825756	0	-4.093825756	-4.093825756	-4.093825756	-4.093825756	-4.093825756	-4.093825756	-4.093825756	-4.093825756	0	0
675.219547	C35H36N2O12				3.765080354	2.206031756	0	0	0	0	3.116148749	2.29049671	3.183297352	2.018126578	0	3.129932686	3.09704213	0
675.359728	C33H56O14				0	0	0	0	0	0	0	0	0	0	0	0	2.404759727	0
676.07915	C28H23NO19				0	0	0	0	0	0	0	0	0	0	0	0	0	-2.149125107
677.135936	C30H30O18				-2.43874082	0	-2.673640137	0	0	-2.887582955	-2.012216399	0	-2.677593754	-3.264194892	-2.740156982	0	0	0
677.271582	C36H42N2O11				-2.464004819	-2.464004819	-2.464004819	-2.464004819	-2.464004819	-2.464004819	-2.464004819	-2.464004819	-2.464004819	-2.464004819	-2.464004819	-2.464004819	-2.464004819	0
678.167571	C30H33NO17				-2.850614182	0	-2.850614182	0	0	-2.850614182	-2.850614182	-2.274946275	-2.850614182	-2.850614182	-2.850614182	0	0	0
679.141691	C32H28N2O15				-2.078837125	0	-2.052696012	0	0	-2.596125844	0	0	-2.387214156	-3.163469511	-2.422047704	0	0	-5.521279624
679.151586	C30H32O18				-2.787206495	-2.122650728	-4.212999825	0	-2.02710707	-4.663207726	-3.732826674	0	-3.47009897	-4.60840731	-3.687444126	0	0	0
679.187972	C31H36O17				-2.935937662	0	-2.935937662	0	0	-2.473292238	-2.935937662	0	-2.36130483	-2.455242349	-2.340674924	0	0	0
679.329491	C30H52N2O15				0	0	0	0	0	2.452261912	0	0	0	0	0	0	0	0
680.219606	C31H39NO16				4.261324294	2.528587259	3.818540249	2.646530626	0	2.378189979	2.515898928	0	2.899399623	3.3287659	3.295971669	2.739846629	0	3.272699363
681.157341	C32H30N2O15				-2.897411755	-2.897411755	-2.897411755	-2.037916907	-2.897411755	-2.897411755	-2.897411755	0	-2.897411755	-2.897411755	-2.897411755	0	0	0
681.188365	C27H38O20				-2.69301313	-2.701659387	-3.254246507	-3.489547977	-2.259762271	-3.948369203	-3.948369203	-3.030065997	-3.948369203	-3.948369203	-3.948369203	0	0	0
681.203622	C31H38O17				-2.670493406	0	-3.081137294	0	0	-2.585948728	-2.611763921	0	-2.248884946	-2.773144597	-2.652407678	0	0	-2.389401757
681.276393	C33H46O15				0	0	-2.050546881	0	0	-2.050546881	0	0	0	0	-2.050546881	0	0	0
685.301819	C40H46O10				0	0	0	0	0	0	0	0	0	0	0	2.399598888	0	0
686.178529	C25H37NO21				-2.757236756	0	0	-2.292933877	0	-2.757236756	-2.757236756	0	0	0	-2.118851719	0	0	0
687.214186	C30H40O18				-3.090214694	-2.516903785	-3.787231997	0	0	-3.787231997	-2.863201692	0	-2.932561705	-3.787231997	-3.787231997	0	0	0
689.089655	C32H22N2O16				0	0	2.280188967	0	0	0	0	0	0	0	0	0	0	0
689.12068	C27H30O21				-2.090866173	0	0	0	0	0	0	-2.090866173	0	0	0	0	0	0
689.229836	C30H42O18				-2.947610069	0	-3.793009043	0	-2.079450809	-3.793009043	-2.64446276	0	-2.705660799	-3.793009043	-3.082224242	0	0	0
690.167571	C31H33NO17				0	0	-2.228209682	0	0	-2.196587502	0	0	-2.245195011	-2.731282982	-2.23580141	0	0	0
691.151586	C31H32O18				-4.352130315	-4.352130315	-4.352130315	-4.352130315	-4.352130315	-4.352130315	-4.352130315	-4.352130315	-4.352130315	-4.352130315	-4.352130315	-4.352130315	-4.352130315	-4.352130315
691.183949	C27H36N2O19				2.225281668	0	0	0	0	0	0	0	0	0	0	0	0	0
691.348769	C40H52O10				0	0	0	0	0	0	0	0	0	0	0	2.147604594	0	0
692.152708	C23H35NO23				0	0	2.126011912	0	0	2.006985315	0	0	0	0	0	0	0	0
692.349892	C32H55NO15				2.46612621	0	0	0	0	0	0	0	0	0	2.059297366	0	0	0
693.167236	C31H34O18				-4.164822157	-2.679846868	-3.668313521	-2.843747532	0	-3.239758253	-3.494652244	0	-2.806306311	-3.006601971	-3.984418184	0	0	-3.685965279
693.333907	C32H54O16	Atractyloside E	KEGGREST	C17862	0	0	0	0	0	0	0	0	0	0	-2.087669156	0	0	0
694.162485	C30H33NO18				3.297758718	0	0	3.563933218	0	2.971325959	3.462716924	5.196954968	0	0	0	0	3.007334826	2.976583591
695.146501	C30H32O19				0	0	0	0	0	-2.563084577	0	0	0	-2.620206574	-2.053501269	0	0	0
697.152255	C32H30N2O16				-2.363800288	0	0	0	0	-3.443821392	0	0	-2.236853409	-3.443821392	-2.775052871	-2.116243069	0	0
697.286563	C37H46O13				0	0	0	0	0	0	0	0	0	2.375898658	0	0	0	0
697.292436	C30H50O18				-2.280896256	-2.280896256	-2.280896256	0	-2.280896256	-2.280896256	-2.280896256	-2.280896256	-2.280896256	0	-2.280896256	-2.280896256	0	-2.280896256
698.287685	C29H49NO18				0	0	0	0	0	2.468631459	0	0	0	0	0	0	0	2.644452227
699.281084	C40H44O11				0	0	0	0	0	2.509780975	2.032488687	0	0	0	0	0	0	2.46149439
703.245486	C31H44O18				-2.425015055	0	0	0	0	-2.425015055	-2.425015055	-2.425015055	-2.425015055	0	-2.425015055	-2.425015055	-2.425015055	0
705.224751	C30H42O19				-2.561162414	-2.100196997	-3.614279301	0	0	-3.162699724	-2.974641973	0	-2.88588754	-3.614279301	-3.614279301	0	0	0
705.302882	C38H46N2O11				0	0	0	0	0	0	0	0	2.174058601	0	0	0	2.790858056	0
706.198871	C32H37NO17				2.659926136	0	2.984098116	0	0	2.065055202	0	0	2.081655091	2.680954589	2.61935011	0	0	0
707.240401	C30H44O19				0	0	-2.136063765	0	0	-2.653475273	0	-2.273277617	0	0	0	0	0	0
709.198536	C32H38O18				-2.48544926	0	-2.48544926	0	0	-2.48544926	0	0	0	-2.48544926	-2.48544926	0	0	0
709.318926	C34H50N2O14				0	0	0	0	0	2.050489563	0	0	0	0	0	0	0	0
711.141415	C30H32O20				-3.203080074	-3.203080074	-2.61773123	-2.169182234	0	0	0	0	-2.607509414	-3.203080074	-2.589347797	0	0	-2.659758019
711.177801	C31H36O19				-2.437769986	0	-2.82252145	0	0	0	0	0	0	-2.272465166	-2.475780357	0	0	-2.403159528
712.339721	C31H55NO17				0	0	0	0	0	-3.483398002	0	0	0	0	-3.483398002	0	0	0
713.33312	C42H50O10				0	0	0	0	0	-3.192302729	0	0	0	0	-3.192302729	0	0	0
717.261136	C32H46O18				-2.27684828	-2.282684353	-3.414413349	0	0	-2.866513471	-2.256271619	0	-2.114762478	-2.73241942	-2.697509912	0	0	0
719.240401	C31H44O19				0	0	-2.471024199	0	0	-3.07921802	0	0	0	0	0	0	0	0
721.365207	C34H58O16				0	0	0	0	0	-2.60542546	0	0	0	0	-4.939287549	0	0	0
722.193785	C32H37NO18				2.633508253	0	2.128262525	0	0	0	0	0	0	2.306764469	2.070968339	0	0	0
723.19893	C29H40O21				0	0	0	0	0	0	4.530343795	2.769789749	0	0	0	0	0	0
723.22542	C32H40N2O17				2.264924337	0	2.834631587	0	0	0	0	0	0	2.476483282	2.161207736	2.085740294	0	0
725.183555	C34H34N2O16	Gomphrenin-V	KEGGREST	C08547	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.657627922
725.183555	C34H34N2O16	Lampranthin II	Pathos	C08552	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.657627922
725.193451	C32H38O19				0	0	-7.269475208	0	0	-7.269475208	-7.269475208	0	0	-2.482666011	0	0	0	0
725.266222	C34H46O17				-2.896382042	-2.308357691	-4.612020093	0	0	-4.612020093	-3.659440661	0	-2.828746006	-3.614537815	-4.06599071	0	0	0
725.375378	C37H58O14				0	0	0	0	0	2.048720603	0	0	0	0	0	0	0	0
726.1887	C31H37NO19				0	0	0	0	2.132975711	0	0	0	0	0	0	0	0	0
727.172715	C31H36O20				0	0	-2.57992053	0	0	-2.357305794	0	0	-2.158203409	-2.359199774	-3.383354297	0	0	0
727.199205	C34H36N2O16				-2.219739657	-2.219739657	-2.219739657	-2.219739657	-2.219739657	-2.219739657	-2.219739657	-2.219739657	-2.219739657	-2.219739657	-2.219739657	-2.219739657	-2.219739657	0
727.266615	C30H48O20				2.917065755	0	0	2.431579531	0	0	0	2.10798614	0	0	0	0	2.634797411	2.163209005
731.219272	C35H40O17				-2.044422802	0	0	0	0	0	0	0	0	0	0	0	0	0
731.240401	C32H44O19				-2.759430294	-2.709286795	-3.264223912	0	-2.301985747	-3.264223912	-3.264223912	-2.048070861	-2.678742609	-3.264223912	-3.264223912	0	0	0
733.256051	C32H46O19				-2.375692348	0	-3.224100696	0	0	-3.224100696	-3.224100696	0	-2.273897966	-2.3531321	-3.224100696	0	0	0
735.271701	C32H48O19				0	0	0	0	0	-2.151836966	0	0	0	0	0	0	0	0
736.209435	C33H39NO18				2.841147733	0	2.747524085	0	0	0	0	0	0	2.529978196	2.369759564	0	0	2.006847729
737.302607	C36H50O16				0	0	-2.023128776	0	0	0	0	0	0	0	0	0	0	0
738.1887	C32H37NO19				2.786741762	0	0	0	0	0	0	0	0	0	0	0	0	0
739.193845	C29H40O22				2.519074089	0	0	0	0	0	0	0	0	0	0	0	0	0
742.22	C32H41NO19				0	0	0	0	2.116744217	0	0	0	0	0	0	2.036172305	0	0
743.328428	C39H52O14				0	0	0	0	0	0	0	0	0	0	0	2.049964043	0	0
745.158128	C29H34N2O21				0	0	2.049480462	0	0	0	0	0	0	0	0	0	0	0
745.292436	C34H50O18				0	0	-2.836121341	0	0	-2.836121341	0	0	0	0	0	0	0	0
750.225085	C34H41NO18				0	0	2.388964212	0	0	0	0	0	0	0	0	0	0	0
755.178864	C31H36N2O20				0	0	2.631874937	0	0	3.297632585	3.157742584	0	0	2.22290453	2.59548091	0	0	0
757.219666	C33H42O20				0	0	-2.130508554	0	0	-2.130508554	-2.130508554	0	0	-2.130508554	-2.130508554	0	0	0
769.219666	C34H42O20				0	0	2.306399939	0	0	0	0	0	0	2.254047281	0	0	-2.033247437	0
771.177801	C36H36O19				0	-3.226272083	-3.226272083	0	0	-3.226272083	-3.226272083	0	-3.226272083	-3.226272083	-3.226272083	-2.088996485	0	0
771.22542	C36H40N2O17				0	0	2.501377346	0	0	0	0	0	0	2.749551379	0	0	0	0
775.303001	C35H52O19				0	0	-2.260102295	0	0	-2.260102295	0	0	0	0	0	0	0	0
781.136999	C35H30N2O19				0	0	0	0	0	0	0	0	0	0	0	0	-2.278450123	0
785.193451	C37H38O19				-2.242351943	0	-4.796748392	0	0	-4.15028105	-3.115429197	-2.323944085	-2.580055008	-3.87610081	-3.381537349	0	0	0
787.172715	C36H36O20				-2.353710418	-2.353710418	-2.353710418	0	0	-2.353710418	-2.353710418	-2.353710418	-2.353710418	-2.353710418	-2.353710418	-2.353710418	0	0
789.261136	C38H46O18				0	0	0	0	2.135562287	0	0	0	0	0	0	0	0	0
790.350285	C36H57NO18				4.451501368	2.731594307	3.589532072	2.907432994	0	3.937801218	3.706443351	0	3.516825968	3.211538126	2.499748161	2.270877834	0	2.956592546
791.163607	C30H36N2O23				0	0	2.135541045	0	0	0	0	0	0	0	0	0	0	0
791.354917	C46H52N2O10				0	0	0	0	0	2.100785322	0	0	0	0	0	0	0	0
792.184008	C31H39NO23				0	0	0	0	0	-2.354848989	0	0	0	0	0	0	0	0
794.2513	C36H45NO19				-2.314930136	0	0	0	0	0	0	0	0	0	0	0	0	-2.166706578
795.271701	C37H48O19				-2.023301306	0	-2.023301306	0	0	-2.023301306	0	0	0	-2.023301306	-2.023301306	0	0	0
